Archidendron_species9,278.802
Inga_species44,414.077
Acacia_species26,167.026
Acacia_species38,385
Elephantorrhiza_species3,1369.44
Mimosa_species65,167.193
Inga_species51,714.63
Acacia_species433,631.816
Inga_species58,222.846
Neptunia_species3,131.103
Neptunia_species6,189.549
Acacia_species161,180.357
Acaciella_species2,205.833
Inga_species34,357.825
Acacia_species181,372.493
Acacia_species65,392.255
Mimosa_species72,275.721
Senegalia_species2,172.52
Mimosa_species33,500.044
Acacia_species513,299.818
Acacia_species390,164.547
Inga_species116,551.342
Calliandra_species14,720.059
Inga_species93,267.212
Calliandra_species41,1121.24
Acacia_species579,334.374
Pithecellobium_species5,484.603
Acacia_species239,56.5
Acacia_species133,364.084
Calliandra_species52,188.719
Acacia_species19,1090.57
Acacia_species455,117.367
Albizia_species42,665.231
Acacia_species191,1212.52
Acacia_species302,264.571
Desmanthus_species11,282.645
Inga_species12,805.304
Acacia_species585,298.372
Acacia_species401,214.233
Inga_species38,303.192
Acacia_species298,792.071
Acacia_species144,511.711
Acacia_species333,327.7
Albizia_species33,717.71
Acacia_species156,343.639
Mimosa_species155,569.705
Albizia_species40,79.0513
Acacia_species50,369.534
Acacia_species406,295.516
Acacia_species11,245.189
Inga_species23,578.957
Leucaena_species3,1264.89
Abarema_species20,394.64
Mimosa_species124,704.94
Acacia_species123,182.101
Mimosa_species81,1119
Acacia_species39,194.907
Calliandra_species64,327.143
Acacia_species336,252.826
Acacia_species231,346.129
Acacia_species35,209.245
Acacia_species443,367.534
Acacia_species53,263.531
Albizia_species65,491.969
Acacia_species498,222.063
Acacia_species578,461.25
Entada_species5,287.198
Inga_species99,534.378
Inga_species102,428.042
Albizia_species57,1567.36
Acacia_species271,146.458
Wallaceodendron_species1,433.421
Inga_species112,1032.38
Pithecellobium_pistaciifolium,0.5
Acacia_species266,1049.16
Acacia_species395,382.12
Havardia_species4,613.058
Cojoba_species6,1546.39
Acacia_species260,369.104
Prosopis_species23,721.603
Cojoba_species2,530.674
Acacia_species517,227.034
Mimosa_species46,664.296
Mimosa_species161,822.591
Mimosa_species20,447.318
Senegalia_species15,467.25
Acacia_species230,216.822
Albizia_species24,497.373
Piptadenia_species2,345.917
Balizia_species1,375.333
Acacia_species570,213.562
Acacia_species149,397.074
Leucaena_species4,1418.43
Entada_species10,217.906
Pseudopiptadenia_species2,570
Abarema_species10,1251
Acacia_species415,520.936
Acacia_species283,283.504
Inga_species7,342.682
Acacia_species537,211.122
Mimosa_species170,444.402
Mimosa_species89,543.074
Zapoteca_species1,1421.19
Acacia_species331,121.896
Samanea_species1,412.36
Stryphnodendron_species6,590.044
Parkia_species8,58
Acacia_species607,250.391
Calliandra_species39,168.071
Zapoteca_caracasana,1178.27
Mimosa_species130,166.861
Acacia_species404,1755.2
Inga_species55,201.96
Acacia_species595,378.313
Acacia_species90,399.234
Albizia_species17,417.189
Acacia_species445,417.453
